id	filename	md5	size	state
c2084905-dd4e-4a2c-aa55-ebe3f58e70d0	3f5bbd16-3ca7-4a32-a2ed-8927a1802408.rna_seq.augmented_star_gene_counts.tsv	ca33c7bbaf62464dc82c2750fc8a8d9b	4213884	released
ee2f78e9-e758-4a8a-a3bc-0c3669d4e983	5a9c1f33-0976-4f8a-8c1f-7f928af2189f.rna_seq.augmented_star_gene_counts.tsv	b96fb020b117573f9d2981baeaaa700e	4219589	released
7ef60d8a-d5dc-4970-864d-8981b0fc6cc6	61667f5d-4733-4c30-a460-3897c95f3d32.rna_seq.augmented_star_gene_counts.tsv	91afdb23f97c74dbf590b7d4f78e36be	4219661	released
309d2887-ef3b-4b88-b9c7-0ed66d28fe2d	6a4176a3-1621-4e4a-b097-54c05e14034a.rna_seq.augmented_star_gene_counts.tsv	389ccce8c3095dd17ea7a408d92b5070	4230001	released
c847ee06-3e85-4848-a750-59e435c185ae	cdc13a80-fe51-4789-9bc8-58dec5572f3c.rna_seq.augmented_star_gene_counts.tsv	d255e5883e7eba98b4211ca529d74689	4212566	released
4ee9768d-04f6-4684-84f9-60f0ff429622	89a768d9-b593-4456-9b35-2245e4ae3a45.rna_seq.augmented_star_gene_counts.tsv	5c9e17de8c32e84ffcb4624949530df9	4207168	released
f155ef3d-f2c2-4b9a-b234-7431f60632a3	7b2ce84c-0f10-4d15-b695-d5ad14b7d7d9.rna_seq.augmented_star_gene_counts.tsv	2197f4fb7ea1239bca0020d7e5977dde	4218343	released
fd02c303-f005-401c-a36a-720a58ba3587	1c096e36-d62a-44c3-b1f4-0b7155eb6d05.rna_seq.augmented_star_gene_counts.tsv	c8fae1de7fe3c637906c5d8f30e96c7a	4223013	released
8bff8fcb-d492-478c-9829-7a0ce862230b	1c9bf126-387b-4a85-b09f-1a38781e9012.rna_seq.augmented_star_gene_counts.tsv	7c9603ebbb7be23a12a8fe047c36f9ee	4214299	released
d07ca2c7-46f4-49a5-ab4b-8fbf1569e6cd	9c4cfd40-a3f3-4c50-a4d2-2e4fc9b5b02d.rna_seq.augmented_star_gene_counts.tsv	be6c2750e03c82287e01ef32436259de	4228145	released
e6988d43-d6b2-4ce4-848f-c77c4d2698b6	d6f73236-9c28-4a25-a2f0-da4b1e573666.rna_seq.augmented_star_gene_counts.tsv	85ff5f61b0e000f033bb4f545722cbd0	4202023	released
f3dac6b6-c029-4d8d-8425-92427a3629d4	cf4bbbe8-ecca-479e-b621-855060b89930.rna_seq.augmented_star_gene_counts.tsv	abbd21fdb7c7bf3b6e8040be8cd60b65	4201812	released
3f3d3b39-9dfc-4dc7-81b5-a3b14e70c57e	84bff259-8298-411b-8891-4986671e3345.rna_seq.augmented_star_gene_counts.tsv	1f233eb9d3286f28ad4b09a27082b129	4219056	released
4dc31a0a-f8a9-4b0f-b68e-aa5cb54e101d	46717dfe-24e2-48ff-ac05-66bb0a83bd78.rna_seq.augmented_star_gene_counts.tsv	01aa055bec4c4c6fca36efd15d09ba31	4213049	released
dda9f98d-e2fe-4cde-ba7a-42d2f77c98d7	a0bf2a46-9945-4eec-88f4-93d5d879e996.rna_seq.augmented_star_gene_counts.tsv	770eda6d20dc76c0e1f0fe5830927259	4172675	released
13ad2c86-e20c-492b-99c4-55b94607432b	aa9385a3-f78e-470e-90bb-69f919d82956.rna_seq.augmented_star_gene_counts.tsv	abee143a197a78629ab3acc52210ffaa	4226165	released
2334cc86-31c9-49b6-a374-71c99768dcd6	64bf814a-6174-4907-96c6-1431e0b44e4b.rna_seq.augmented_star_gene_counts.tsv	beb6f9631212125c17d3d160b9efbd94	4216045	released
6f90a0f7-fb95-473d-8170-0feb03311bef	cffaa7f3-a93a-4fe7-b7ab-5d3d86fbebeb.rna_seq.augmented_star_gene_counts.tsv	132c0ccc5c632186d8770be28f31554d	4209305	released
1b40eaf8-f43e-4079-9ec0-a5557bdabf47	55a1a8ca-8c99-40c1-a39c-d28d2b50ecf8.rna_seq.augmented_star_gene_counts.tsv	6911a459f94592efe76d23f39d2fbe04	4200699	released
84d5561b-52f4-4d9d-aae3-95d4579a0f44	d1962d8d-bd73-4cc6-9a04-471952122e4a.rna_seq.augmented_star_gene_counts.tsv	2ba684802ebebebd67644634b137a8bb	4223663	released
d9296f95-a815-4342-856c-9f9ac8cf59e8	a809484c-1024-48e4-9607-1d10b8f72ed0.rna_seq.augmented_star_gene_counts.tsv	01926fe7981001839d5e6b31c2960de9	4224550	released
75263a07-048d-4695-9117-533ecc1d8d11	c8a3f341-3e8b-4b88-a020-10d540b5fc0c.rna_seq.augmented_star_gene_counts.tsv	ff04e612516c04f63c899a493092fe0f	4198301	released
b26cbf0e-82a1-41f9-bf0a-ff4f8c2309bf	1f5eda5f-b10d-4832-85c2-7831a18243f3.rna_seq.augmented_star_gene_counts.tsv	568be86edfa0b2353595374f6619a6a0	4227054	released
baafe919-2744-413b-beae-9e578501de15	133b2737-4e99-4101-93d4-c87f7f64a538.rna_seq.augmented_star_gene_counts.tsv	4b306390a9c6d9c3d804d75da0644c5e	4199672	released
